황방산추어탕,1565835187,얼큰하고 시원하고추어탕과 겉절이 생각에 방문했는데맛있어요,24.6.11.화
신포우리만두,36781810,감사합니다.,9.23.화
신포우리만두,36781810,비빔만두 최애,5.3.토
신포우리만두,36781810,"전주버스터미널 바로 앞이라서 접근성도 너무 좋고, 음식도 전부 입맛에 딱 맞았어요!! 신포우리만두 되게 오랜만에 갔는데, 여전히 존맛이더라고용ㅎ 항상 먹는 치즈돈까스랑 이번에는 낚지덮밥 먹었는데, 단짠단짠 느낌으로 괜찮았어요:) 사장님도 친절하시고, 음식도 빨리 나와서 혼밥이나 빠르게 밥 먹기에도 완벽할 것 같습니당~! 추천드려요,,!",24.1.24.수
신포우리만두,36781810,전주 오자마자 전주 분식으로 유명한 신포우리만두에 왔어요!전주시외버스터미널 맞은편에 있어서 쉽게 찾아갈수있어요!!신포우리만두에서 제일 유명한 메뉴 비빔만두 주문했구요! 반반만두랑 돌솥비빔밥 먹었습니다!비빔만두 쫄면이 정말 와... 인생쫄면이예요너무 맛있어요! 쫄면의 온도와 탱탱함 양념 크 너무 맛있게 잘 먹었습니다^^반반만두 돌솥비빔밥 다 맛있어요!다른 메뉴도 다 먹어보고프니 다음에 또 가야겠어요!!,24.3.4.월
신포우리만두,36781810,언제먹어도맛난신포단언컨대쫄면1등은 신포입니당신포도점바점차이잇는데전주터미널점신포는 넘맛낫어영쫄면도 기본의충실하고 비빔만두도바삭하니맛나고치돈도치즈와방마니들어잇구아주 딜리셔스!!!!강추합니동,23.12.9.토
신포우리만두,36781810,오랜만에 신포우리만두! ㅎㅎ 가볍게 먹기에도 너무 좋아요!,24.3.3.일
신포우리만두,36781810,"생각하시던 추억의 맛 그대로에요! 신포하면 쫄면 맞쥬?ㅎㅎㅎ 쫄면과 만두는 무조건 신포우리만두인 것 같아용~ 터미널 앞에 있어서 오며가며 먹기도 참 좋네요, 잘 먹고갑니다^^, 또 갈게용!",24.3.4.월
신포우리만두,36781810,역시 신포우리만두는 내 최애 분식집!맛도 좋고 친절하시고 매장도 청결하고 뭐하나 빠지는 게 없는 맛집입니다!,24.2.9.금
신포우리만두,36781810,"전주 시외버스터미널 앞에 위치해 있는 분식 프랜차이즈이며, 다양한 메뉴가 구성되어 있어 호불호 없이 즐길 수 있습니다.",24.2.9.금
신포우리만두,36781810,아이랑 남편이랑 가서 맛있게 먹고 왔어요^^ 특히 쫄면 맛집이더라구요~~,24.3.9.토
양마니명동찌개마을,1704989194,반찬도 많고찌개도 굿이에요김치찌개 동태탕 다 좋더라구요,23.12.5.화
양마니명동찌개마을,1704989194,부안읍 로또방 찾다가 옆에 깔끔한 음식점이 있어 들렀는데 양도 많고 밑반찬도 7가지나 나오고 괜찮다 싶었는데 찌게 국물맛은 뭔가가 빠진듯해서 사장님께 마늘을 달라했더니 다진마늘을 주셔서 넣어서 끓이니 조금 맛이 나은듯했다 근데 동태가 신선하지 않은 것 같다 다른 메뉴는 안 먹어봐서 모르겠고 동태탕은 별로인것 같다!,23.4.13.목
양마니명동찌개마을,1704989194,반찬도 맛있고 찌개도 맛있어요.,23.4.17.월
양마니명동찌개마을,1704989194,사장님도 친절하시고음식이 맛있어서 다음에 또 갈 예정~~~,23.2.27.월
양마니명동찌개마을,1704989194,좋아요,23.4.15.토
참치매니아,34905753,사장님과 직원이 친절해요참치회가 신선하고 맛있어요감사히 잘먹었습니다,7.2.수
참치매니아,34905753,음식이 맛있어요.,8.29.금
참치매니아,34905753,"ღ 프리미엄 55,000맛나게 먹었어요👍",3.6.목
참치매니아,34905753,"찐 리뷰입니다…솔직히 밑에 밑에 리뷰때문에 망설였어요 …무한리필 참치집에서 눈치라니요….그래서 들어가기 전까지 망설이다 맞은편 본참치가 만석이여서 여기루 왔어요🥹근데 같은 사장님이신가봐요??결론만 정말 맛있고 편하게 먹고 갑니다..감동받아서이렇게 긴 리뷰 남겨요, 6살 5살과 먹고 왔어요..룸에서 정말 편하게 먹었습니다두시간 정도 배가 터질만큼 먹었어요 중간중간 뭐 더 필요하신건 없냐거 물어봐주셔서 진짜 감동이였어요, 아이들이 어리다 보니 먹을게 제한되어있는데 죽이며 튀김이며, 아이들이 좋아하고 원하는걸로 채워주셨어요 그래서 배터지게 먹구 왔네요… 저도 자영업을 했던 일인으로써…진심을 담아 리뷰 남겨봅니다 사장님 번창하세요🙏",24.9.6.금
참치매니아,34905753,부위도 다양하고 맛있어요,24.12.20.금
참치매니아,34905753,오랜만에 왔는데여전히친절하시고 퀄리티가 좋아요 최근리뷰보고 서비스가낮아졌나걱정했는데 기우였네요,24.9.6.금
참치매니아,34905753,좋아요,24.10.29.화
참치매니아,34905753,조아요,24.9.13.금
참치매니아,34905753,0점 다시는 안가고싶네요손님이 주인 눈치를 보는집바쁘셔서 그런지 이건 아니다 싶어요,24.6.21.금
참치매니아,34905753,ㅇ,24.9.14.토
삼삼회관,17008710,가정식 백반 느낌이요~,24.8.3.토
삼삼회관,17008710,^^,24.8.29.목
삼삼회관,17008710,맛있어요몸보신제대로 했어요,24.4.27.토
삼삼회관,17008710,굿,23.2.18.토
삼삼회관,17008710,너무맛있어요^^,22.1.12.수
삼삼회관,17008710,반찬부터 메인메뉴까지 다 맛나융~~👍,21.6.15.화
삼삼회관,17008710,밑반찬이 너무 맛나요음식을 맛있게 잘하심,21.2.27.토
삼삼회관,17008710,청국장도 맛있고 다 맛있어요,20.10.28.수
삼삼회관,17008710,맛있어요,20.7.23.목
삼삼회관,17008710,맛있어요,20.5.27.수
본죽,1655231795,트리플 전복죽...찐이에요 진짜 맛있어요!,10.13.월
본죽,1655231795,좋아요,11.18.화
본죽,1655231795,재료가신선해요,10.9.목
본죽,1655231795,재료가신선해요,10.4.토
본죽,1655231795,전복내장죽 어머니가 좋아해요,5.22.목
본죽,1655231795,음식이 맛있어요,7.2.수
본죽,1655231795,본죽 맛있어요.소분해서 야무지게 먹었네요,3.29.토
본죽,1655231795,"사장님 친절하세요💕☺️매장도 깔끔하고, 죽 마스터매장은 처음인데맛있게 먹겠습니다🍚",4.2.수
본죽,1655231795,소고기 버섯죽가격이 어느새 올라ㅜ있어서깜놀했어요.맛은 여전히 맛있어요.,3.12.수
본죽,1655231795,호박죽 사가지고 엄마한테 다녀왔어요.엄마가 맛있다고 합니다.,3.30.일
할매집곰탕,1555278981,"정말 최고의 점심특선고기질 너무 좋고, 맛도 의성마늘갈비 보다 더 고소하고 맛있고,무엇보다 점심특선 가격에 놀랍네요.많은 분들이 아시고 이용하시면 좋을 것 같은최근 몇년간 리뷰중에가심성비 최고인 집인것같아요.웨이팅 생기면 제가 불편하겠지만,이 가게는 대박 흥했으면 좋겠습니다.강!추!",11.25.화
할매집곰탕,1555278981,남편이랑 저녁 먹으러 소고기집을 찾다가여러번 봤는데 지나친 우연에 한번 가볼까 해서 왔습니다.밑반찬도 깔끔하게 잘 나오고뭘 먹어야할지 모르겠을때 선택하기 좋은모듬메뉴가 있어 선택하기도 좋았네요~숯불에 고기를 구워 더 맛있었습니다.직원분도 친절하시고 아늑한 분위기도 좋고고기도 맛있게 잘 먹고 갑니다~,9.28.일
할매집곰탕,1555278981,한입먹자마자 깜놀했어요맛있는양념맛이에요!반찬도잘나오네요점심특선 구성 너무알찬거같아요,11.19.수
할매집곰탕,1555278981,서울에서 여자 혼자 해운대 여행와서고기집 찾다가 오게 되었습니다.가격과 양이 적당하네요.깍둑갈비 1인분에 안동마늘갈비 2인분 시켰어요.깍둑갈비는 스테이크처럼 구워먹고마늘갈비는 타지않게 계속 뒤집어가면서 먹었어요.고기 자체를 먹을땐 간이 심심한데 소스에 찍어먹으니 달달하니 좋네요.기본 3인분시켜야되서 많으면 어쩌나 했는데딱 적당하니 잘먹었습니다.,9.26.금
할매집곰탕,1555278981,"🔥 숯불 위에 지글지글 올라가는 마늘갈비 향부터 미쳤다… 달콤짭조름한 양념에 부드러운 고기결, 한입 베자마자 육즙이 팡!💥 마늘기름장에 콕 찍어 먹으면 고소함이 배가되고,얼큰한 된장찌개 한 숟갈로 마무리하면 완벽한 조합✨밑반찬도 깔끔하고 정성 가득,이래서 한국식 고기는 절대 질릴 수가 없지🤎#마늘양념갈비 #숯불향가득 #마늘기름장 #우연#한국맛집 #고기러버 #맛있다그램",11.4.화
할매집곰탕,1555278981,여자친구랑 같이 방문했는데 너무너무 구성도 알차고 고기육즙이 장난아니네요 다음에 또 해운대 오면 올거같아요 존맛!!!!,11.24.월
할매집곰탕,1555278981,"고기 연기가 많이 안나서 아이랑 오기도 너무 좋고, 점심 특선이 종류가 많아서 맛잇는 고기 먹기 너무 좋아요!! 찌개에 마늘 갈비 기본찬 나오는데 두명에 3만원 혜자에요 😝👍🏻",11.6.목
할매집곰탕,1555278981,맛있어요 .자주오는 단골 입니다,11.9.일
할매집곰탕,1555278981,맛있게 잘 먹었어요마늘갈비 단짠단짠 맛있어요음악도 좋구 가게 분위기도 좋아요,11.16.일
할매집곰탕,1555278981,남편과 한번씩 데이트 나오는 고깃집입니다팡상 친절하시고 고기가 넘 맛있어요!!된장도 맛있구요데이트 잘하고 갑니다,11.22.토
삼미당,1470337966,매장도 특이하고 예쁜데 룸도 있어서 좋어요!사장님도 직원분도 친절하시구 고기 맛있어요..♡냉면도 이뿌게 셋팅돼서 나오고 고깃집인데 밑반찬이 야무지게 나옵니다!상추도 직접 재배하셔서 억세지않고 맛도리에요완전 데이트맛집♡♡♡,10.31.금
삼미당,1470337966,사장님께서 호텔 주방장님이셨어서 고기 먹으러간건데 호텔온 것 같아요!!!🫢 눈도 즐겁고 입도 즐거워요⭐️ 까다로운 제 입맛을 사로잡은 식당!! 완전 강추요!,10.27.월
삼미당,1470337966,고기가 너무 알차네요ㅜㅜ친구랑 둘이 먹는데 사장님 너무 친절하시고직원들은 또 왜이리도 아리따운지~감사합니다 또 올게요!,11.22.토
삼미당,1470337966,한옥마을엔 삼겹살집이 별로 없어서 검색된 다른 곳을 가다가 들어갔는데 너무 만족스러운 한끼였습니다.숙성삼겹살 정말 맛있어요! 사장님이 말씀이 많지 않으셔서 리뷰에 다른 분이 그렇게 느끼신 거 같은데 세심하시고 친절하세요. 이른 시간 월요일이라 저희 뿐이었는데 홍보하는 다른 어떤 가게보다도 좋았습니다.원래 영수증 안받는데 제가 달라고 했어요. 리뷰라도 써드리고 싶을 정도로 만족한 식사였습니다.,9.8.월
삼미당,1470337966,사장님이 너무 친절하시구 밑반찬으로 나오는 메뉴들이 고급지고 다 맛있어요 가게 분위기가 이뻐서 고기 먹고 싶은데 좋은 분위기에서 드시고 싶으시면 추천드려요,8.29.금
삼미당,1470337966,맛잇고 고기 질이 진짜 좋아요,11.22.토
삼미당,1470337966,"고기가 맛있어요!! 기본으로 나오는 가지치즈구이, 김치찌개도 맛있습니다",9.5.금
삼미당,1470337966,숙성삼겹살 너무 맛있네요!!!최근에 먹은 삼겹살 중 제일 맛있었음 최고!!!넓은 돌판에 먹으니까 고기도 빨리 구워지고 김치랑 콩나물이랑 다양하게 먹을 수 있어서 좋아요기본 반찬으로 나오는 가지구이랑 육개장??도 맛있어요 기본 반찬이 맛있는 집이 맛집이라던데 👍,4.9.수
삼미당,1470337966,"제작년에 가보고 또 온곳. 멀어서 한번 오기가 힘들지만, 아이도 어른들도 잘먹고 갑니다^^",10.7.화
삼미당,1470337966,"리뷰 잘 안 쓰는데 진짜 너무 맛있고, 혼자 알기 아까워서 리뷰 씁니다ㅜㅜ 고기 맛은 진짜 맛있고, 기본적으로 나오는 음식들이 너무 맛있었어요 제발제발 한옥마을 오면 꼭 드셔보세요!!😭😭",8.29.금
땅스부대찌개,1883288532,사장님께서 친절하시구 항상 맛있게 잘 먹고 있어요:)감사합니다^^ 항상 번창하세용!!,9.13.토
땅스부대찌개,1883288532,좋아요좋아요,11.8.토
땅스부대찌개,1883288532,맛있고 양 많아요,9.18.목
땅스부대찌개,1883288532,맛있어요,7.27.일
땅스부대찌개,1883288532,맛있는 집,6.2.월
땅스부대찌개,1883288532,맛나게 먹고굿굿굿,2.20.목
땅스부대찌개,1883288532,친절하고 맛있어요~~,3.9.일
땅스부대찌개,1883288532,굿굿굿,4.10.목
땅스부대찌개,1883288532,처음 시켜보았는데 맛있네요.,24.10.3.목
땅스부대찌개,1883288532,굿 굿 굿,1.14.화
소들녁한우타운,34867689,야들야들 고기 덩어리가 있어서 씹는맛이 납니다.,10.17.금
소들녁한우타운,34867689,굿굿,11.18.화
소들녁한우타운,34867689,굿,11.9.일
소들녁한우타운,34867689,진하고 맛있어요.,5.1.목
소들녁한우타운,34867689,굿,6.12.목
소들녁한우타운,34867689,굿,5.14.수
소들녁한우타운,34867689,굿~~,3.25.화
소들녁한우타운,34867689,굿,3.6.목
소들녁한우타운,34867689,굿~~~,1.23.목
소들녁한우타운,34867689,굿,1.28.화
정원감자탕,35488269,굿,23.7.3.월
정원감자탕,35488269,배달전문점,21.5.17.월
정원감자탕,35488269,좋아요,20.12.13.일
삼일관,11712007,"전주 삼일관 콩나물국밥에 장인어른, 장모님, 처제, 조카까지 가족 모두 함께 다녀왔습니다. 🍲이곳의 콩나물국밥은 밥이 국물 안에 함께 들어있는 전주식 스타일로,국물이 시원하고 담백해서 어른들은 물론 아이들도 맛있게 먹었어요.아삭한 콩나물 식감과 부드러운 계란의 조화가 정말 좋았고,속이 따뜻해지는 깊은 맛이 느껴졌습니다.깔끔한 반찬 구성과 빠른 서비스까지 더해져가족 외식으로 만족스러운 식사였어요.#전주맛집 #삼일관 #전주콩나물국밥 #콩나물국밥맛집 #전주한식 #가족외식추천 #해장국맛집 #아이들이좋아하는맛 #전주여행맛집",10.5.일
삼일관,11712007,늦게까지하는 식당이라 국밥에 반주하기 조아요,11.24.월
삼일관,11712007,늦은 밤 식사하기 너무 좋아요~항상 감사합니다~!!!^^,11.21.금
삼일관,11712007,힘들 때 힘이 되는 곳새벽에 찾아가도 문이 열려 있는 곳,9.1.월
삼일관,11712007,[ JK맛집 한줄평 ]좋았던점 ㅡ 객사 근처 새벽늦게 다 문닫는데 늦은시간에 해장하기좋음아쉬운점 ㅡ 딱히 없음ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ맛집 광고. 맛집 문의는 인스타 moonjkkkk,7.20.일
삼일관,11712007,오래된 노포콩나물국밥,9.24.수
삼일관,11712007,개인적으론 비추입니다맛이 일정하질 않네요,8.2.토
삼일관,11712007,별루에요,5.17.토
삼일관,11712007,시래기국 3인분 덕분에 잘 샀습니다.,3.24.월
고향솥단지삼겹살우아점,17072618,맛있게 잘먹었습니다 만족합니다,9.4.목
고향솥단지삼겹살우아점,17072618,고기도 두툼하고 신선하고 나오는 반찬들 다 맛있네요~~^^ 도디 먹고 볶음밥까지 알차게 먹고 왔네요~~,5.6.화
고향솥단지삼겹살우아점,17072618,맛있어요,9.28.일
고향솥단지삼겹살우아점,17072618,좋아요,9.21.일
고향솥단지삼겹살우아점,17072618,사진은 정갈하게 찍지 못했지만 이게 바로 일상적인 사진 아니겠습니까!전주역에 저녁시간에 내리시는 방문자분들과 전주시민분들! 전주에 내린 방문객들에게 전주의 맛을 보여드리고 싶다면전주역 앞에 바로 이 솥뚜껑 삼겹살집이 있습니다.전주 여행 초입부터 최강의 맛을 느끼게하고 시작하는겁니다. 항상 행복하십시요. 감사합니다.취하지는 않았습니다. 진실을 말씀드린거에요그럼 이만.,2.25.화
고향솥단지삼겹살우아점,17072618,맛있어요,9.19.금
고향솥단지삼겹살우아점,17072618,맛있어요,9.14.일
고향솥단지삼겹살우아점,17072618,고기가 두툼하니 맛있어요김치도 다 맛있고 반찬 맛이 대체적으로 다 훌륭함,9.12.금
고향솥단지삼겹살우아점,17072618,좋아요,8.29.금
고향솥단지삼겹살우아점,17072618,좋아요,8.21.목
오유민동태마을아중점,17064963,칼칼하니 동태매운탕 맛있네요친구가 수제비피를 얇게 잘 떠서남김없이 깔끔하게 먹었구요아쉬움이 있다면 밑반찬으로 나온미역무침을 물에 적당히 불려서조리를 해야 하는데 덜불려져미역 무침 맛이~,10.15.수
오유민동태마을아중점,17064963,얼큰한 동태탕 좋네요. 수제비 무한리필로 맛있게 즐겨요^^,9.16.화
오유민동태마을아중점,17064963,무조건 1인 1메뉴래요.3차로 소주마시러갔는데..고거이 아쉽더라고요,10.9.목
오유민동태마을아중점,17064963,"울 동네 동태탕 맛집입니다. 자주 들러서 먹고 포장도 자주 해요. 요즘 동태도 콩나물도 양이 적어져서 아쉽지만 그래도 여전히 맛있고 가성비 좋은 밥집이에요. 브레이크 타임 없어 언제든 먹을 수 있고, 얼큰하고 진한 국물이 일품! 졸깃한 잘익은 수제비는 말해모해!! 추천합니다.",6.13.금
오유민동태마을아중점,17064963,단체모임하기 좋아요,9.9.화
오유민동태마을아중점,17064963,어머니댁 방문하며 전주 자주가는 동태마을에 갔어요~본점이라서 엄청 오래되었고 저 아가씨때부터 어머니와 자주 가던 당골가게에요오유민 동태마을은 수제비를 무한으로 먹을수있어서 좋아요 우리딸들도 어머니도 수제비를 좋아해서 늘 전주 올때면 오게되더라고요밑반찬도 맛있고 동태 사이즈도 커서 1인분에 1마리씩 나오면 푸짐하게 먹을수 있어요 1인에 1인분씩 주문해야해요~아깝지 않고 배불리먹으며수제비도 5명이서 15개정도 먹고나왔어요~전주오면 또 방문할께요~~,2.27.목
오유민동태마을아중점,17064963,자주가는 집입니다. 항상 맛있어요. 반찬도 종류가 많지는 않지만 깔끔하고 맛있어요.특히 수제비는 무한리필로 먹을슈있어 좋아요.다만... 공기밥이 공기에 반도 안차서 ㅠㅠㅜ 너무행~~~밥 양이 너무 적어요,1.15.수
오유민동태마을아중점,17064963,그냥그래요,9.13.토
성원회관,17414624,"오래전에 손님 모시고 갔다가 조금 실망해서몇 해를 가지 않았었는데 가는 길목에 있어서다시 들린곳 성원 회관~수제비도 많이 넣어주고..생 밀가루 냄새도나지않고..다슬기도 많이 넣어서이전보다 맛이 좋아졌음,밑 반찬도 깔끔하고 맛있음이 맛이면 다시 재방문 100%~",8.26.화
성원회관,17414624,된장을 넣지 않은 맑은다슬기 국에 수제비를 따로 쌂아서 넣은 느낌 수제비의 걸죽한 전분느낌이 없는 깔끔한맛입니다,9.13.토
성원회관,17414624,기본 반찬이 잘 나오고 다슬기 빵빵하게 들어가있어요~맛있게 잘 먹었습니다😋,11.16.일
성원회관,17414624,현충원 방문 후 방문하게 된 가게건너편 면사무소 있어서 주차하기 좋고사장님이 친절하심반찬은 전라도 답게 맛있음그리고 신기하게 다슬기수제비탕은 판매하는데수제비가 들어있는 탕과 밥이 기본으로 나오는 메뉴임사진 상으로 안보이지만 밑에 가라앉아 있어 휘저으면 다슬기가 많음 국물은 시원함 그래도 수제비에서 밀가루 냄새 나는건 아쉽밥은 리필 가능다슬기전은 기름에 튀기듯 구워서 바삭하고 고소함결론적으로 현충원 들렸다가 방문하기엔 좋은 식당임특별한 메뉴도 있고 사장님이 친절하시고 음식이 맛있음수제비는 건의를 하나 하자면 얇게 밀어서 뚝뚝 떼는게 좋을거 같음 두꺼운게 많아서 아쉬웠음,1.25.토
성원회관,17414624,맛있는데 친절했으면,6.3.화
성원회관,17414624,다슬기 수제비 그저ᆢ,3.15.토
성원회관,17414624,"3살 5살 아이 둘, 어른 둘 방문했어요다슬기수제비탕 2인분만 주문했는데3인분 같이 양이 많은편이었고반찬들도 맛있었고 남자 사장님이 친절하셨어요",24.11.3.일
성원회관,17414624,굿,10.15.수
성원회관,17414624,👍 정말소문대로맛있네요~양도많고먹어본중최고였어요^^,2.23.일
행복회포차,1762638605,너무 맛있구 밑반찬들이 다양하구 진짜 맛있어요ㅜㅜ여러번 다닌 또또또간집입니다 강력추천 !!,7.26.토
행복회포차,1762638605,맛집이에용!!!!!!가성비도 좋구 진짜 전주에서 회 먹을거면 무조건 여기입니다 내돈내산인데 여기 단골이에용,7.30.수
행복회포차,1762638605,"고등학교 친구들의 갑작스런 만남에 방문하게 되었습니다. 기존대로 다니는 곳이 새로운 곳을 방문하였는데, 역시 선택이 옳았습니다.광어회 시켰는데 회도 알찼고 나오는 반찬도 모두 손이 잘 가는 메뉴가 많았습니다.무엇보다 매운탕이 진심으로 맛있었습니다.이렇게 먹고도 이 가격에?? 가격도 착합니다!",2.7.금
행복회포차,1762638605,지금새우철이라서 광어랑 한잔하러갔어요새우도 직접 손질해주셔서 젖가락만 들고 있었어요광어가 달고 새우도 튼실하네요새우버터구이는 술안주로 똭!가성비도 좋고 사장님도 친절하세요담에 또뵈요~~^^,24.9.19.목
행복회포차,1762638605,위생이 안좋아 파리들과 같이 먹을수 있습니다.양도 적고 불친절합니다,24.5.25.토
행복회포차,1762638605,사장님도 친절하시고 맛있어요! 굿!,24.4.29.월
행복회포차,1762638605,친절해요,24.8.9.금
행복회포차,1762638605,맛있어요,24.2.14.수
행복회포차,1762638605,저렴한가격 좋은품질이에요,23.10.22.일
행복회포차,1762638605,술 잘마셨어요,24.1.21.일
신포우리만두,36781810,감사합니다.,9.23.화
신포우리만두,36781810,비빔만두 최애,5.3.토
신포우리만두,36781810,"전주버스터미널 바로 앞이라서 접근성도 너무 좋고, 음식도 전부 입맛에 딱 맞았어요!! 신포우리만두 되게 오랜만에 갔는데, 여전히 존맛이더라고용ㅎ 항상 먹는 치즈돈까스랑 이번에는 낚지덮밥 먹었는데, 단짠단짠 느낌으로 괜찮았어요:) 사장님도 친절하시고, 음식도 빨리 나와서 혼밥이나 빠르게 밥 먹기에도 완벽할 것 같습니당~! 추천드려요,,!",24.1.24.수
신포우리만두,36781810,전주 오자마자 전주 분식으로 유명한 신포우리만두에 왔어요!전주시외버스터미널 맞은편에 있어서 쉽게 찾아갈수있어요!!신포우리만두에서 제일 유명한 메뉴 비빔만두 주문했구요! 반반만두랑 돌솥비빔밥 먹었습니다!비빔만두 쫄면이 정말 와... 인생쫄면이예요너무 맛있어요! 쫄면의 온도와 탱탱함 양념 크 너무 맛있게 잘 먹었습니다^^반반만두 돌솥비빔밥 다 맛있어요!다른 메뉴도 다 먹어보고프니 다음에 또 가야겠어요!!,24.3.4.월
신포우리만두,36781810,언제먹어도맛난신포단언컨대쫄면1등은 신포입니당신포도점바점차이잇는데전주터미널점신포는 넘맛낫어영쫄면도 기본의충실하고 비빔만두도바삭하니맛나고치돈도치즈와방마니들어잇구아주 딜리셔스!!!!강추합니동,23.12.9.토
신포우리만두,36781810,오랜만에 신포우리만두! ㅎㅎ 가볍게 먹기에도 너무 좋아요!,24.3.3.일
신포우리만두,36781810,"생각하시던 추억의 맛 그대로에요! 신포하면 쫄면 맞쥬?ㅎㅎㅎ 쫄면과 만두는 무조건 신포우리만두인 것 같아용~ 터미널 앞에 있어서 오며가며 먹기도 참 좋네요, 잘 먹고갑니다^^, 또 갈게용!",24.3.4.월
신포우리만두,36781810,역시 신포우리만두는 내 최애 분식집!맛도 좋고 친절하시고 매장도 청결하고 뭐하나 빠지는 게 없는 맛집입니다!,24.2.9.금
신포우리만두,36781810,"전주 시외버스터미널 앞에 위치해 있는 분식 프랜차이즈이며, 다양한 메뉴가 구성되어 있어 호불호 없이 즐길 수 있습니다.",24.2.9.금
신포우리만두,36781810,아이랑 남편이랑 가서 맛있게 먹고 왔어요^^ 특히 쫄면 맛집이더라구요~~,24.3.9.토
전주칼국수,1535494654,면이 정말 쫄깃하고 탱탱해서 첫입부터 식감이 너무 좋았습니다. 국물은 기름지지 않고 깔끔하면서도 감칠맛이 있어서 계속 떠먹게 되더라고요. 김치도 직접 담근 느낌이라 칼국수랑 같이 먹으니 더 맛있었어요.,11.22.토
전주칼국수,1535494654,한번씩 생각나면 들리는 곳이예요. 날씨가 쌀쌀하져서 오늘은 더 맛있게 먹었어요 김치가 3종류!! 다 맛있어요.점심 시간에 갔는데 가성비가 좋아서 그런지 주변 회사에서 많이 오셨네요. 맛도 가격도 👍 👍 👍 전주 신시가지에서 유일한곳이예요. 추천합니다,11.13.목
전주칼국수,1535494654,"날이 쌀쌀해져서 뜨끈한 칼국수에 만두 먹으러 방문했습니다.주말 점심이라 그런지 손님이 많았는데, 안쪽으로 들어오니 룸이 있어서 자리가 많더라구요~바지락칼국수랑 만두 먹었는데, 역시 맛있습니다!도청쪽 칼국수 맛집 추천드려요!!",10.26.일
전주칼국수,1535494654,진짜 맛있어요!!! 양도 진짜 많고 또 올것 같아요!,11.21.금
전주칼국수,1535494654,겨울철 진심 맛있는곳♡♡♡,11.21.금
전주칼국수,1535494654,맛있어요 다음에 또 방문하고싶어요,11.15.토
전주칼국수,1535494654,날도 추운데! 따뜻하고 맛있는 칼국수를 먹을 수 있는곳이에요!잘먹고 갑니다,11.20.목
전주칼국수,1535494654,오호호 면발이 쫄깃 해졌네요. 귯이죵,10.3.금
전주칼국수,1535494654,보리밥도 맛잇고 다 맛익어뇸,11.20.목
전주칼국수,1535494654,칼국수와 보쌈 정말 맛있어요!!매장도 깔끔하고 음식도 맛있고 주차도 편해서 자주 올꺼 같아요ㅎ서비스로 주시는 보리밥도 굿!,10.25.토
시선,1373343700,"신시가지에서 분위기 좋은 이자카야를 찾다가 우연히 방문했는데,분위기도 좋고 안주 퀄리티가 정말 훌륭했어요!특히 스지항정수육전골은 소주 한잔과 찰떡궁합👍모듬꼬치도 양이 푸짐하고 종류가 다양하고게다가 사장님이 정말 친절하셔서 기분 좋게 식사하고 왔어요.다음에도 꼭 다시 방문하고 싶은 곳이에요",10.22.수
시선,1373343700,스지항정수육전골이랑 항정파스타 먹었어요 !!파스타 진짜 넘 마싯어서 흡입했네요…전골도 넘 개운하고 간이 딱 맞아서싹싹 마셔버렸네용 ㅠ실내에 여성화장실 있어서 아주 좋습니다👍🏻👍🏻,8.20.수
시선,1373343700,"회 + 닭발 = 🫶🏻가격 대비 양도 많고 안주가 정말 다양해서 좋았습니다 ! 밖에서 봤을땐 매장 안이 협소할 줄 알았는데 아니더라구요 단체 손님도 좋아할 넓은 매장 !!싱싱하고 맛있고 🤤직원분들도 너무 친절하셔서 감동이었슴니당1차, 2차 모두 추천해용",8.11.월
시선,1373343700,"안주가 정말 다양하고 비주얼 아주 좋아요!!눈꽃살 일품구이는 숙주가 산더미 처럼 쌓여있어서 좋았고, 테바나카(닭날개)는 고기가 정말 부드러웠어요!좌석도 정말 많은데 불편한 의자도 아니라서 편하게 먹을수 있어요!",7.9.수
시선,1373343700,"전주 신시가지에서 가장 핫한 술집 중 하나라는 말이 과장이 아니었습니다! 특히 소고기스끼야끼는 정말 강추하고 싶은 메뉴였고, 김부각 파스타는 호불호가 갈릴 수 있지만 새로운 경험을 원한다면 꼭 시도해볼 만한 독특한 메뉴였어요🤤피치트리 하이볼도 달콤하고 가벼워서 식사와 잘 어울렸습니다.음식 퀄리티도 좋고, 분위기도 좋고, 무엇보다 창의적인 메뉴 구성이 인상적이었습니다. 일반적인 이자카야와는 차별화된 한국적 요소를 가미한 퓨전 요리들이 매력적이었어요🤍",7.9.수
시선,1373343700,항상 사람 많은 편인 이유를 알 것 같아요.메뉴도 너무 다양하고 친목모임이나 회식하기 좋은 분위기였어요. 이 날 먹었던 항정수육전골이 국물이 진짜 맛있어서 술도 잘 들어갔어요ㅎㅎ일본느낌도 나는 것 같고 2차로든 1차로든 괜찮은 것 같아요😁 담에는 다른메뉴도 시켜볼려고요😋,7.8.화
시선,1373343700,분위기 좋고 넘 맛있습니다~,9.30.화
