rest,rest_code,review,wdate,review_count
대동백,1757193553,"삼겹살 먹고 싶을 땐 역시 동백식당이죠! 동백B치즈 세트에 보리된장찌개랑 공기밥 추가했는데, 치즈에 고기 찍어 먹는 맛이 진짜 최고였어요😋 고기집 분위기도 편하고 직원분들도 친절해서 자주 갈 것 같아요.",10.20.월,1145
대동백,1757193553,군위에 들른 김에 예약 후 방문했습니다. 음식 맛 괜찮았어요. 기본찬 퀄리티도 좋았습니다! 그런데... 저희가 주문을 드려도 특별히 대꾸도 없으시고... 직원분이 .. 너무 퉁명한 태도에.. 친절하지 않으셔서.. 서비스 부분에서는 아쉬움이 컸습니다. 재방문할지는.. 좀 고민되네요.,10.12.일,1145
대동백,1757193553,리뷰가 너무 좋아서 기대하고 간 탓일까요..?그냥 그랬어요. 음식도 너무 오래걸리고 맛도 그닥...초벌을 해서 나오는데 훈제 안좋아하면 별로일 듯 해요. 냄새가 별로 였어요.굴젓이 제일 맛있었습니다. 다시 가진 않을 것 같아요.,10.25.토,1145
대동백,1757193553,와..!! 고기 진짜 맛깄네요 ~~~다음에 저희 가족이랑 다시 한 번 더 방문해야겠어요!잘 먹고 갑니다 :)재방문의사 100%,11.8.토,1145
대동백,1757193553,고기 넘 맛있어요!! 👍🏻👍🏻,11.13.목,1145
대동백,1757193553,군위찐맛집 흑돼지동백 ❤️🧡💛💚💙 새우된찌랑 소세시도 구우니 비쥬얼 👍 👍 손님도 많은데 이유가 있나봐요 고기 퀄리티도 좋고 손도 빠르셔서 세팅 빨리 도와주셨어요 모임하기에 딱 좋은!,10.11.토,1145
대동백,1757193553,여자친구가 고기를 잘 안 먹는데이렇게 다 먹은적은 처음이라서좋은 추억이 될 것 같습니다정말 좋은 고기 쓰시고 찬도 너무 신선하고마무리 소프트 아이스크림도 최고였습니다!더 비싸도 먹으러 올 것 같아요 가격도 최고!감사합니다,8.9.토,1145
대동백,1757193553,맛집이라고 추천받고왔는데 진짜 맛있어요!!!완전 추천입니다!!! 리뷰 좋은 이유가 있어요ㅎㅎ,10.20.월,1145
비레레,1402135242,모임으로도남편이랑 브런치 먹으러도 가끔 가요모든 메뉴가 맛있어요~!커피도 👍🏻👍🏻둘이 샐러드까지 3개 먹었는데카레에 밥을 더 추가해서 먹었더니배 터져욬ㅋㅋㅋ친절하시구요~오늘도 맛있게 먹고 가요 :),11.17.월,556
비레레,1402135242,크림이 정말 맛있었어요. 좌석도 편했구요. 간이 딱 맞아서 좋았습니다. 음식이 빨리 나와요!,11.18.화,556
비레레,1402135242,지인 추천으로 방문해봤는데 괜찮네요 ㅎㅎ 크림커리가 맛집인 만큼 커리가 맛있네요! 무엇보다 너무 친절하셔서 더 맛있게 느껴졌습니다!,10.20.월,556
비레레,1402135242,전주 여행으로 처음 방문한 객리단길에서방문했는데 분위기도 좋고 음식도 맛있어요.그리 넓지 않고 피크타임때는 대기는 좀 있을 수 있다는 점!,10.8.수,556
비레레,1402135242,"비레레 크림샌드위치 예전부터 너무 먹어보고 싶었는데 드디어 먹어봤네요😆평일 오픈런으로 방문해서 첫번째로 들어갔고, 주문한지 8분 만에 바로 메뉴 받았어요! 11시반 쯤에도 저 포함 4테이블 정도 손님이 있어서, 평일 이른 시간에는 비교적 여유롭게 방문 가능한 것 같습니다 :)샌드위치는 비주얼을 보고 기대했던 맛 그대로였고, 정말 맛있었어요! 빵이 칼로 썰면 밀리지 않고 바로 썰릴만큼 퐁신퐁신 부드러웠고, 고기 패티 역시 부드러우면서 잡내 없이 깔끔했어요! 특히 크림 소스가 정말 맛있었는데, 크림맛이 진하면서도 버섯과 양파가 들어 느끼하지 않아서 작은 그릇에 내어주신 소스까지도 싹싹 긁어서 다 먹었네요ㅎㅎ음식도 맛있고, 가게도 예뻐서 너무 만족스러운 식사였습니다🤍",8.8.금,556
비레레,1402135242,음식이 맛있어요. 파스타는 약간 매콤해서 맵찔이들은 약간 매울수도 있어요. 음료도 생과일을 갈아서 주신거라서 맛있네요.,7.22.화,556
비레레,1402135242,"올라가는 계단참에 감자먹는 사람들 그림이 인상적이었어요. 브레이크타임이 없다고 해서 평일 3시쯤 방문했더니 혼자 식사할 수 있었어요. 파스타도 너무 맛있고, 청포도케일주스가 기대 밖으로 상큼하고 맛있고 많이 달지 않아 부담스럽지 않고 식사와 함께 먹기 좋아서 만족스러웠습니다. 크림 종류를 잘 못 먹어서 바질페스토를 먹은 것인데 유명한 이유가 있구나 싶었어요. 응대도 친절하셨어요.",6.2.월,556
비레레,1402135242,"파스타 괜찮았어요. 다만 혼밥하기에는 많이 어려운 곳.. 방문했던 날, 옆좌석 여성분들이 너무 깔깔 웃으며 떠드니 음식이 어디로 넘어가는지도 모르겠더라구요 허허..",8.20.수,556
비레레,1402135242,오일파스타 크림샌드위치 볶음밥 주문했습니다 :-)오일파스타 정말 맛있고요 면의 익힘정도가 너무 좋았습니다 오일파스타를 처음 먹어봤는데 첫 오일파스타가 성공적이어서 기분이 좋네요 ㅎㅎ크림샌드위치도 맛있었는데요 기호에 따라 샌드위치 안에 야채들을 넣어서 먹을 수 있었어요 근데 저 소스가 미쳤어요.. 계속 생각나는 맛입니다..볶음밥 !!!! 불향이 많이 나면서 약간 매콤한 볶음밥인데 저 파인애플이 중간중간 씹히면서 맵단의 조화가 아주 좋습니다최근에 방문한 양식집중에 최고였어요 잘 먹었습니다 ~~,4.27.일,556
비레레,1402135242,음식이 다 맛있어요!크림샌드위치가 유명하다고 해서 방문했어요.꾸덕한 크림에 정말 맛있네요.곁들여주는 야채와 피클 덕에 느끼하지 않아요.볶음밥과 오일파스타도 맛있어요.오렌지에이드 강추합니다! 건더기 씹는 맛까지! 정말 맛있어요.,4.18.금,556
메밀꽃향기,37799782,"메밀꽃향기는 이름처럼 향긋하고 정갈한 맛이 매력적인 메밀 전문점이에요. 메밀면은 탄력이 좋고 고소하면서도 담백해서 한입 먹자마자 시원하게 감기는 느낌이에요. 고명으로 올라간 배와 채소, 고기의 조합이 깔끔하고 조화로워요. 함께 나온 수육도 잡내 없이 부드럽고 촉촉해서 메밀면과 궁합이 아주 좋아요. 반찬들도 정성스럽게 준비되어 전반적으로 깔끔한 한상 느낌이에요. 분위기도 조용하고 가족끼리 식사하기에도 좋고, 혼밥하기에도 부담 없는 곳이었어요. 재방문 의사 100%입니다",10.24.금,228
메밀꽃향기,37799782,어머니 모시고 간장게장정식 먹었어요찬들도 여러가지 나오고 돌솥밥이여서 뜨끈하게 먹기 좋았어요^^말그대로 밥도둑 간장게장!!싹싹비우고 간장 아까워서 포장해왔어요부모님 모시고 한끼 식사로 좋네요~,11.7.금,228
메밀꽃향기,37799782,"시원한 소바, 고소한 서리태콩국수💚다른 곳에서는 비려서 안먹었는데 이 집 소바는 되게진하고 개운한 맛이네요 ㅎㅎ앞으로 소바는 여기로 자주 올거같아요!!콩국수도 고소하니 넘 맛있게먹었어요웨이팅 없었고 매장, 주차공간까지 넓어요~",8.21.목,228
메밀꽃향기,37799782,언제가서 먹어도 맛있는 메밀꽃향기~집밥같은 반찬 너무 맛있고그때그때마다 다르게 나오는데 부모님이 너무 좋아하시네요!혼밥하기도 좋고 여럿이 가서 식사하기 좋아요사장님 항상 밝으시고 친절하세요잘먹고갑니다 감사해요~~,11.6.목,228
메밀꽃향기,37799782,와 음식 너무 맛있어요! 순두부찌개랑 보쌈 꼭 먹어야 합니다. 안 먹는다는 건 인생 손해입니다. 여름에 재방문해서 소바콩국수 꼭 먹으러 갈게요. 너무너무 좋은 식사였습니다🥰🥰,11.10.월,228
메밀꽃향기,37799782,음식도깔끔하고 분위기도 좋아서 기분좋게 한끼 먹고갑니다 ㅎㅎ화장실에 기저귀갈이대도 있네요👍,9.21.일,228
메밀꽃향기,37799782,서리태콩국수가 너무 맛있어서 부모님과 교회목사님모시고 방문했는데 다들 맛있다고 하셔서 너무 좋았어요~콩물이 찐하고 정말 맛있고 소바와 돈까스도 맛있게 잘먹었어요~다음에 또 방문해야겠어요~ 사장님 친절하시고 너무 좋았답니다~,8.31.일,228
메밀꽃향기,37799782,"💙민생회복 소비쿠폰 사용매장💙💚여름한정 메뉴 서리태콩국수💚유튜브 또간집 풍자가 다녀간 본*바 콩국수도 먹어봤는데 서리태 콩국수 비주얼, 맛 거의 똑같아요!!!!100% 국내산 서리태 콩이여서 더 진하고 고소한맛~면도 직접 반죽하셔서 쫄깃하고 탄력있는 면발 최고!한그릇 다비우고 올만큼 콩물이 정말 맛있었어요~~",7.26.토,228
메밀꽃향기,37799782,한 1년만에 온 것 같은데...여전히 콩국수는 맛있네요~소바도 잘 먹었습니다.,8.24.일,228
메밀꽃향기,37799782,음식이 깔끔하니 맛있어요.반찬도 넘 맛있네요.단점: 콩국수는 너무 묽어서 개선이 필요할 듯해요.평점:☆☆☆반,8.2.토,228
콜리,727381898,"이전에 항정살 파스타먹고 너무맛있어서 재방문했습니다! 이번에 신메뉴도 나왔다하여 남자친구와 데이트겸 왔는데 벌써 크리스마스가 찾아왔나봅니다!아기자기한 인테리어 소품도 많이있고 직원분들이 엄청 친절하고 좋았습니다!너무 허겁지겁먹어서 음식사진이없어 아쉽지만, 오늘도 역시나 너무맛있습니다!역시 믿고먹는 콜리!하와이안 새우밥도 생소하긴했지만 어디에서 먹어보지못할 맛이였습니다! 강추👍🏻👍🏻",11.16.일,372
콜리,727381898,딸과 함께 칮은 콜리에서 파스타 정식과 버섯크림 파스타 완벽한 점심이었어요.후식으로 나온 젤라또도 구욷~ 식사와 차를 한번에 해결할 수 있는 곳♡,10.22.수,372
콜리,727381898,"익산 파스타는 역시 콜리💗파스타는 물론 리조또, 샐러드 늘 맛있어서 양식 먹고싶을때 가는 단골 가게💗오늘도 여전히 엄마가 좋아하시네요여긴 늘 웨이팅 있으니까 예약 후 방문하면 좋을것 같아요!!!",8.4.월,372
콜리,727381898,대구살 샐러드 진짜 언제 먹어도 맛있어요!!와사비잘 못먹어서 다른 소스도 잇으면 좋을거 같은 작은 바람파스타도 너무 맛있고 스프도 good배고파서 음식사진을 못찍구 마지막 디저트만 사진 찍었네오,8.18.월,372
콜리,727381898,음식이 맛고 친절하세요,11.7.금,372
콜리,727381898,음식도 맛있고 좌석이 넓어 식사하기가 편해요~~믹전빵도 맛있어요~~,8.4.월,372
콜리,727381898,음식이 맛있고 테이블이 넓어서 좋아요.,9.8.월,372
콜리,727381898,파스타세트두개하나시켰어요게살로제스파게티는 늘먹어도괜찮은편입니다하지만소갈기살 스파게티는고기한점먹는순간온갖..고기비리내가...너무심해요고기부분의..비계부분?은 씹기조차 느끼해서 뱉어버리고싶을정도였어요결국셋다..이건..다남겼네요고기를..좀 아무리수입산이라도괜찮은거쓰셨음..돈아까워죽는줄...하이이완새우밥은비추입니다겁냐~~~짜요그래서..밥을 로제소스에비벼서 겨우먹었네요로제는강추나머지는비추입니다진심 소갈비살...아...절레절레아직도 그..느글거림.잊지못하겠네요직원분이맛있었냐해서일행은..립서비스로네~~하고나갔지만저는..너무 비려요 하고 말했네요솔직해야 다른분들피해덜가쥬신선한..냄새없는..고기업체..고르셨음하네요,10.27.월,372
콜리,727381898,익산 최애 파스타집💗콜리에서 자주 모임도 하고 지인들하고 식사도 하는데요 여전히 맛있고 친절해요특별히 챙겨주신 티라미수도 너무 맛있었어요💗💗💗,6.18.수,372
콜리,727381898,친한 언니랑 같이ㅎㅎ직원 분들도 친절하시고 음식은 말해 뭐해 너무 맛있습니다!매장 내부도 너무 예쁘고 청결해요,6.27.금,372
더폴센트럴,1644402776,전주 송천동에서 더폴센트럴 정말 유명해서 꼭 가보고시 던 곳이라 이번에 다녀왔어요. 사장님께서 직접 원두 로스팅하시고 빵도 건강한 재료로 만드셔서 믿고 먹을 수 있습니다. 편안한 분위기라 동네분들 많이 오시고 빵은 찐으로 정말 맛있었어요.👍*제품 제공받아 솔직하게 작성하였습니다.*,8.17.일,344
더폴센트럴,1644402776,가성비 오지는 착한 가게입니다커피는 적당히 산미가 있고 빵은 자꾸 손이 가네요재방문의사 150%입니다,10.19.일,344
더폴센트럴,1644402776,소금빵 크로아상 맛집이에요~~아주 추천드리는 빵 커피 가성비 맛집이랍니다좌석도 편하고 친척들과 명절에 도란도란얘기나누기 좋았네요~,10.5.일,344
더폴센트럴,1644402776,만년설라떼랑 크로와상 먹구 왔어요~ 크림이 약간 인절미 느낌 나서 넘 좋았어요. 빵이야 원래 더폴이 잘 하긴 해서 남김없이 먹었습니다. 히힉저 가는 시간대는 사람들 없어서 조용히 커피타임 즐기기 좋았습니다.,9.20.토,344
더폴센트럴,1644402776,전주 송천동 제과제빵 명인께서 직접 운영하는 대형 베이커리 카페 더폴센트럴. 여러 지점과 마찬가지로 깔끔한 시설과 베이커리에도 진심이지만 소금빵과 크로와상 맛집으로 소문이 자자해! 전주 소금빵 빵집 찾는다면 더폴센트럴 추천드랴요!,8.8.금,344
더폴센트럴,1644402776,저녁 먹고차 한잔 먹으러 갔는데직원분인지 모르겠으나조금은 불편하게...마감은 10시인데마음이 살짝불편한 시간...조금 서둘러서가시는 것도좋을듯 해요~~,9.14.일,344
더폴센트럴,1644402776,알바생이 무척 친절한곳커피와 빵은 맛있으나사장님은 노매너,9.23.화,344
더폴센트럴,1644402776,남자 사장님 시원시원 하시구요. 빵 종류가 엄청 많은건 아닌데 너무 맛있고 시나몬라떼도 좋았습니다. 자주 가고 싶은 베이커리카페,5.25.일,344
더폴센트럴,1644402776,집근처 카페지인들과 담소나누기 좋은곳,9.7.일,344
더폴센트럴,1644402776,좋아요,11.24.월,344
진이네밥상,1322016318,친절해요 ^~^,4.29.화,10
진이네밥상,1322016318,"전북대 병원 앞의 돈까스, 제육 맛집입니다. 반찬 하나하나 맛있고 사장님 솜씨가 좋으세요 십년전부터 다녔지만 이젠 점심때 식사하기 힘들 정도로 붐비네요. 잘 먹고 갑니다😀",24.12.24.화,10
진이네밥상,1322016318,돈까스 수제로 만드셔서 맛있어요. 반찬도 하나하나맛있습니다 이사가서 조금 멀리서 찾아오는데 매번 친절히 맞아주셔서 감사합니다.,24.7.16.화,10
진이네밥상,1322016318,맛있다고 다녀왔어요저는 그닥,24.6.4.화,10
진이네밥상,1322016318,굿,24.7.22.월,10
진이네밥상,1322016318,"밥, 반찬도 맛있고 사장님 너무 친절 하셔서 자주 갑니다.",24.1.3.수,10
진이네밥상,1322016318,가격이 저렴해서 학생들이 많이 오는거같아요 :),23.12.14.목,10
진이네밥상,1322016318,좋아요,24.1.31.수,10
진이네밥상,1322016318,굿,23.11.10.금,10
진이네밥상,1322016318,오늘도 맛있게 잘 먹었습니다:),23.2.6.월,10
맛깔공작소,1269039195,시원한 냉면 맛 최고!!서비스로 주신 함박스테이크도굿굿굿!! 입니다^^,22.5.20.금,1
루브,1586486298,친절하신 사장님과 정갈하고 맛있었던 안주들까지...다음 모임에도 재방문하고싶어요 ^^,10.7.화,9
루브,1586486298,다른 스턷 카페보다 조용하고 집중이 잘 되는 것 같습니다!!,9.10.수,9
루브,1586486298,전주 놀러왔다가 막걸리한상은 식상한것같아서 새로운곳 찾아봤는데 사장님 너무 친절하시고 음식들 맛도 다 좋았습니다!,3.29.토,9
루브,1586486298,공간이 넓고 단체모임하기 너무 좋아요술도 다채워져 있고 계속 채워주시고음식도 너무너무 맛잇어요사장님도 정말 너무 친절하셔서너무 좋은 추억이 되었어요 적극 추천입니다!화장실도 깨끗하고 넓어요!,2.28.금,9
루브,1586486298,사장님이 정말 친절하시고 음식도 너무 좋았어요!!!다 하나 같이 맛있고 분위기도 좋고 흠 잡을 데가 없었어요 ㅎㅎ같이 간 친구들이 정말 만족했답니다!!!최고최고 꼭 가보세요!,24.12.27.금,9
루브,1586486298,올만에모이는 지인모임으로 급검색하다 예약제술집이라기에 호기심에 방문했는데. 왠걸요~ 안왔음 어쩔뻔했나 싶을정도로 인테리어도 멋지구 주차도 편리했오요~ 주차는 미리 사장님께 연락드리면 친절히 안내해주세요~주인장오마카세란 타이틀이 무색하지 않을정도로 음식맛도 깔끔했구 다양했오요. 음식사진은 멀쩡한게 저거뿐이라 죄송해요~🙏 프라이빗한 공간에서 간만에 엄청수다떨고 시간가는줄 모르고 놀다 왔네요~부담스럽지 않은가격에 다양한 술메뉴도 완전 좋아요!!재방문의사 10000%요!!,24.10.25.금,9
루브,1586486298,룸이 있어 편안하게 모임하기 정말 좋은 술집이네요. 가성비도 있어요.,24.8.2.금,9
루브,1586486298,밤에 더욱 운치 있고 음식도 주인장 오마카세 형태로 좋네요,24.6.8.토,9
루브,1586486298,아지트로 이용하기 너무 좋네요,24.5.27.월,9
명랑시대쌀핫도그효자문학점,2020045294,"역시 핫도그는 ""명량핫도그""소스매니아인 저는 골고루 맛보려구 세개씩이나ㅎㅎ저의 1등 메뉴는 당연히 감자핫도그소세지도 포기못해😆😆😆치즈도 포기못하지만 치즈소스로 대체했어요ㅠㅠㅠ의성마늘 핫도그는 먹느라 사진을 못찍었어요ㅠㅠ굉장히 맛있어요ㅎㅎ젊은 사장님 두분이 계시는데 너무 친절하셔서또오기로했지요😁😁😁미리주문하고 가셔도좋을꺼같아융ㅎㅎㅎ🥰",7.21.월,8
명랑시대쌀핫도그효자문학점,2020045294,바싹한 핫도그~친절한 사장님~^^자주 애용할 듯~~♡,10.25.토,8
명랑시대쌀핫도그효자문학점,2020045294,핫도그만 포장해서 가려다 유혹을 못이겨서 떡볶이까지 포장해서 왔어요 맛있으면 0칼로리니까 저는 살 안찝니다 집 근처여서 자주 이용할 예정이에요 특히 사장님 너무 친절하세요 서비스도 와장창 주시고 감사합니다😁👍👍,7.22.화,8
명랑시대쌀핫도그효자문학점,2020045294,사장님이 정말 친절하셔서 맛도 2배 더 맛있어요.디저트 강추입니다.,8.7.목,8
명랑시대쌀핫도그효자문학점,2020045294,한개를사도 기분좋게 주시네요 사장님이 정말친절하시네요먹어보니 아니나 다를까 바삭바삭한게 너무맛있네요!,7.21.월,8
명랑시대쌀핫도그효자문학점,2020045294,바삭바삭 맛있는 핫도그 엄지척입니다^^,8.8.금,8
명랑시대쌀핫도그효자문학점,2020045294,사장님이 친절해요어떤 소스가 맛있는지 모른다고 하니 소스도 여러개 챙겨주셨어요사진은 찍은게 없었는데 너무 맛있게 먹었습니다치즈도 정말 많이 늘어나요,7.31.목,8
명랑시대쌀핫도그효자문학점,2020045294,사장님도친절하시고맛있어요^^,8.28.목,8
시골밥상,32672622,싸고 좋았는데 지금은 천원씩 올라서 싸다고는 생각 안들어요 그래도 9천원이면 가성비 갠춘.나물이 여러가지 나와서 고추장 참기름 넣고 비벼먹었어요 삼실 근처라 자주 이용하는 식당입니다 이모님 반찬 재사용 안하십니다,9.10.수,62
시골밥상,32672622,동태찌개 9천 원,6.24.화,62
시골밥상,32672622,다양한 반찬이 맛있는 곳,6.13.금,62
시골밥상,32672622,다양한 반찬과 맛있는 김치찌개 1인 9천 원,4.23.수,62
시골밥상,32672622,동태찌개 맛집. 단돈 8천 원,3.13.목,62
시골밥상,32672622,비오는 날은 동태탕이죠 👍,2.12.수,62
시골밥상,32672622,동태찌개 8천 원 너무 맛있어요 ❤️,24.12.3.화,62
시골밥상,32672622,맛있는 동태찌개 8 천원,24.11.21.목,62
시골밥상,32672622,굿,8.22.금,62
시골밥상,32672622,맛있는 동태찌개가 8천 원.,24.7.23.화,62
정다운집,1399958785,"줄서서 기다리는 식당얼마나 맛있길래 날도 더운데기다리나 했더니 곤드레밥 정말맛있네요언젠가 강원도 정선에서 먹던 곤드레밥과거의 같은맛 ,밑반찬도 메밀전도 정말맛있구요직접재배한 식재료로 조리를 한다네요주방도오픈데고 조리하는 모습도 보이고그래서 더 믿음이가고, 양계장도 직접운영하시고그래서 그런지 청란도 한판에만원에 판매한다고 진열됐네요줄서서 기다린 보람이 있네요정말정말 잘 먹고갑니다",10.1.수,273
정다운집,1399958785,줄서서 기다리는 맛집이라서늦은시간에 갔는데도10분정도 기다리다~도토리가루도 만든 종이처럼피가 얇은 부침게 너무맛있구요곤드레 비빔밥 맛은 너무좋은데밥이 따뜻하지 않아서친구는 남기고~이런부분 잘 살피어 신경써주시면~,11.5.수,273
정다운집,1399958785,정다운집 가면 행복해져요~~늘 반갑게 맞이해주시는 사장님 덕분에 다 따스해지고요~~~너무 정답게 맛있는 곳입니다,9.20.토,273
정다운집,1399958785,왜 이제서야 알았는지 너무 만족하게 먹었습니다. 테이블이 4인석 다섯개 밖에 없어서 웨이팅하는 분들도 있었습니다. 주차는 자리가 있긴하지만 좀 복잡한 편입니다.,10.3.금,273
정다운집,1399958785,"사장님도 너무 친절하시고원룸가임에도 의외로 주차하기 편했습니다.처음에는 양이 적어보여서 뭘 더 시켜야하나, 임자탕도 먹고 싶은데 어떡해야하나 했는데전혀. 딱. 양이 적절했고간이 세지도 약하지도 않았습니다.신선하고 건강한 재료를 아낌없이 써주신다는 느낌을 받았습니다.특히친절하게 어떻게 먹으면 되는지 설명해주셔서 감사했습니다.또한고기 하나 없는 채식인데도생각보다 오랜시간 든든함이 유지되었고양이 적절해서 하나도 남김없이 다 먹었습니다.전주 오면 항상 콩나물국밥 순대국밥만 찾아다녔는데앞으로는 이 집을 먼저 찾게 될 것 같습니다.",8.16.토,273
정다운집,1399958785,"멀어서 자주는 못가지만 넘모 맛있는 표고밥,,,3명이서 전추가 2개 해서 3겹으로 쌓아먹는도토리전은 증말 맛도리거등요...저 고추장아찌가 진짜 요물인데 따로 파셔서갈때마다 한팩씩 겟 합니다 다들 츄라이너무 맛있음",6.13.금,273
정다운집,1399958785,"건강한 밥상, 너무 맛있어요!!!11시 오픈런해도 5분안에 만석, 바로 대기타야해요~",9.1.월,273
정다운집,1399958785,정갈하고 행복스러운 밥상입니다!기다림이 힘들지 않아요😀저는 밥먹기 전에 먼저 임자탕을 따뜻하게 먹고 그 다음에 밥과 반찬을 같이 먹는 조합이 너무좋아요😍더워지는 날씨에 이렇게 맛있는 밥상을 정성스럽게 내어주시는 정다운집 너무 감사드립니다😍,6.26.목,273
정다운집,1399958785,번호표 있으면 좋겠어요ㅠ,10.28.화,273
정다운집,1399958785,자극적이지 않고 간이 슴슴하면서정성이 느꺼지는 맛이에요여헁갔다가 전주비빔밥 먹으러 갈까하다 고속버스터미널 근처 급검색해서 우회해서 이곳으로 가게 됐는데너무 만족스러웠습니다잘 먹었습니다!!,5.17.토,273
돌쇠흑도야지,36045420,맛이 없는 건 아니지만 서비스가 최근 갔던 음식점 중 최하위였어요. 2인이냐고 하더니 3인분이라는 언질도 없이 3인분을 주시더라구요? 몇인분 주문할건지 물어보신 것도 아니고 2인이라고 했으니 당연히 2인분이라고 생각했는데 말이죠. 결제할 때서야 3인분인 걸 알았어요. 먹을 때 어쩐지 2인분 양이 많네 했어요^^ㅋ...소주 안찍으신 것도 우리가 말 안해서가 아니라 주문 받고 체크 안하신거면서 마치 우리가 말 안해서 안찍은 것 마냥 혼잣말 하듯이 하시고... 상추 추가요청하려고 주방 가까이에서 불러도 아무도 대꾸 안하시고 남자사장님은 그러거나 말거나 다른 분들하고 얘기하기 바쁘시고. 특별히 맛있는 것도 서비스가 좋거나 친절하신 것도 아니어서 재방문 생각 없습니다.,24.2.7.수,48
돌쇠흑도야지,36045420,맛있어요,24.3.30.토,48
돌쇠흑도야지,36045420,성인셋이서 두루치기 3개 먹었는데 양이 엄청많았어요 돼지도 퍽퍽하지도않고 안질기고 비계도 쫄깃쫄깃하니 정말 맛있었어요 다른 반찬들도 엄청 !!! 다양하고 셀프바에서 모든 반찬을 리필해 먹을수있었어요!! 미역국도 기본맛에 충실하고 정말정말 맛있었습니다ㅜ 사장님두 짱 친절하시구 나중에 또 들릴게요 정말 맛있게 잘먹었습니다 :) 🩶🩶,23.7.27.목,48
돌쇠흑도야지,36045420,굿,24.4.26.금,48
돌쇠흑도야지,36045420,굿,24.4.26.금,48
돌쇠흑도야지,36045420,맛있어요,24.2.4.일,48
돌쇠흑도야지,36045420,맛있어요,23.11.22.수,48
돌쇠흑도야지,36045420,맛있어요,23.12.25.월,48
돌쇠흑도야지,36045420,맛있어요,23.11.10.금,48
돌쇠흑도야지,36045420,좋아요,24.1.6.토,48
돼지한마리,1964175803,굿,9.1.월,81
돼지한마리,1964175803,전주 시청 인근 최고 가성비 맛집2인분양이 너무 푸짐하고 고기양도 어마어마기본찬두 엄지척특히 떡볶이 계란찜은 정말 초고 입니다.,2.28.금,81
돼지한마리,1964175803,김치찌개 8천 원,1.23.목,81
돼지한마리,1964175803,전주 시청 김치찌개 . 짜글이 가성비 맛집계란찜도 서비스임일주일에 한번은 오는듯,24.8.19.월,81
돼지한마리,1964175803,점심시간 방문하여 맛있게 먹고왔어요 ~,24.7.18.목,81
돼지한마리,1964175803,꽁치찌개 맛있게 먹었네용~~,24.7.9.화,81
돼지한마리,1964175803,점심시간 방문하여 짜글이 1만 1천 원 맛있게 먹고왔네요 👍 👍,24.6.26.수,81
돼지한마리,1964175803,시내 맛있는 김치찌개하면 이집이죠. 돼지한마리 ~~,24.7.3.수,81
부자메기,1332666100,주차도편하고 친절하며 모임하기 좋아요.,24.8.18.일,11
부자메기,1332666100,조아여어어어ㅓㅓ,23.3.25.토,11
부자메기,1332666100,맛있어요,23.2.21.화,11
부자메기,1332666100,좋습니다,22.10.14.금,11
부자메기,1332666100,굿!!,22.10.14.금,11
부자메기,1332666100,굿,22.8.13.토,11
부자메기,1332666100,맛있어요,21.10.14.목,11
부자메기,1332666100,좋아요,21.4.12.월,11
부자메기,1332666100,좋아요,21.3.23.화,11
부자메기,1332666100,조기매운탕이 점심에 6천원밖에 안하는데맛나요,20.9.9.수,11
라홍방마라탕평화점,1427945013,"""여기 자주 방문해서 마라탕도 맛있게 먹었지만, 이번 꿔바로우 주문은 정말 실망이었습니다. 6개 중 2개는 크기가 괜찮았지만 나머지 4개는 너무 작아 양이 터무니없었어요. 우리가 이런 꿔바로우를 먹어본 적이 없어서 사장님께 문의했지만, 사과는커녕 오히려 '다른 사람들은 그냥 먹는다'라며 무례한 태도로 일관하셨습니다. 단골 손님으로서 이런 대우를 받다니 너무 실망스러워 다시 방문하고 싶은 마음이 없어졌습니다. 서비스와 태도 개선이 필요하다고 느낍니다."" 마라탕 집이 여기만 있는것도 아니고 다시는 안 갈거 같습니다.",1.20.월,148
라홍방마라탕평화점,1427945013,...,24.8.7.수,148
라홍방마라탕평화점,1427945013,굿,24.8.24.토,148
라홍방마라탕평화점,1427945013,마라탕 먹으러 갔어요강하지 않고 담백한 맛을 선택하니 좋네요맛있게 잘 먹었어요,23.12.15.금,148
라홍방마라탕평화점,1427945013,ㅋ,24.8.5.월,148
라홍방마라탕평화점,1427945013,1단계가 먹기에 매웠어요 재료는신선하구요꿔바로우 미니 맛있었습니다,23.7.16.일,148
라홍방마라탕평화점,1427945013,"배달이 많아서 그런지 계산대에서 한참을 기다리고,,ㅎㅎ그냥 여러모로 사장님이 불친절이 베어있는 것 같아요!",23.5.13.토,148
라홍방마라탕평화점,1427945013,처음 먹어봤는데 맛있네요. 맵찔이는 0.5가 맞네요.^^;,23.4.21.금,148
라홍방마라탕평화점,1427945013,굿,23.7.1.토,148
라홍방마라탕평화점,1427945013,우리아들은 1단계~조카는 마라탕 초보여서 0.3단계ㅋ사장님이 친절히 조절해주심~너무 감사하게 잘 먹었습니다,23.2.4.토,148
설이담전주,34516020,친절해요 ^~^,11.6.목,176
설이담전주,34516020,친절해요 ^~^,10.30.목,176
설이담전주,34516020,망개떡 존맛요,9.19.금,176
설이담전주,34516020,친절해요 ^~^,9.8.월,176
설이담전주,34516020,친절해요 ^~^,8.26.화,176
설이담전주,34516020,선물하기 딱 좋아요.떡 좋아하시는 분들에게 선물하면 좋을 것 같아요.포장값은 별도에요,8.16.토,176
